NOAM_type,NOCS_type,NOM_type,ATFD_type,FANOUT_type,NOMNAMM_type,NOA_type,NIM_type,LOC_type,LOCNAMM_type,CFNAMM_type,TCC_type,CBO_type,RFC_type,WMC_type,LCOM5_type,WOC_type,WMCNAMM_type,AMW_type,AMWNAMM_type,NOCS_package,NOMNAMM_package,LOC_package,NOM_package,NOPK_project,NOCS_project,NOI_project,NOM_project,NOMNAMM_project,LOC_project,number_private_visibility_attributes,number_protected_visibility_attributes,num_final_attributes,num_static_attributes,num_final_static_attributes,num_not_final_not_static_attributes,number_public_visibility_methods,number_private_visibility_methods,number_protected_visibility_methods,number_not_abstract_not_final_methods,number_static_methods,number_not_final_static_methods,number_not_final_not_static_methods,number_standard_design_methods,is_god_class
0.0,1.0,9.0,28.0,13.0,9.0,7.0,8.0,2412.0,2412.0,61.0,0.333333,16.0,85.0,217.0,0.9285709999999999,1.0,217.0,24.111110999999998,24.111110999999998,10.0,52.0,3195.0,67.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,7.0,0.0,0.0,1.0,0.0,6.0,3.0,4.0,1.0,9.0,0.0,0.0,9.0,8.0,1.0
6.0,0.0,8.0,0.0,0.0,2.0,3.0,0.0,81.0,39.0,0.0,0.2,0.0,8.0,8.0,0.857143,0.25,2.0,1.0,1.0,20.0,63.0,2505.0,75.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,3.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
23.0,7.0,93.0,27.0,35.0,70.0,33.0,0.0,1494.0,1324.0,71.0,0.347339,38.0,202.0,289.0,0.961792,0.744186,254.0,3.107527,3.628571,17.0,203.0,4016.0,326.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,33.0,0.0,0.0,8.0,0.0,25.0,86.0,7.0,0.0,93.0,6.0,6.0,87.0,69.0,1.0
0.0,11.0,7.0,34.0,9.0,7.0,9.0,158.0,5126.0,5126.0,23.0,0.0,25.0,134.0,181.0,1.0,0.8,181.0,25.857143,25.857143,33.0,103.0,6189.0,111.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,8.0,0.0,1.0,2.0,1.0,7.0,4.0,3.0,0.0,7.0,4.0,4.0,3.0,7.0,1.0
0.0,11.0,8.0,34.0,11.0,8.0,9.0,158.0,5349.0,5349.0,25.0,0.0,25.0,134.0,185.0,1.0,0.8,185.0,23.125,23.125,41.0,113.0,6405.0,121.0,35.0,764.0,30.0,4305.0,3256.0,120720.0,8.0,0.0,1.0,2.0,1.0,7.0,4.0,4.0,0.0,8.0,5.0,5.0,3.0,8.0,1.0
0.0,0.0,2.0,3.0,2.0,2.0,0.0,0.0,14.0,14.0,2.0,0.0,5.0,6.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,40.0,608.0,50.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0
6.0,0.0,10.0,2.0,4.0,4.0,4.0,4.0,78.0,33.0,4.0,0.166667,7.0,20.0,10.0,0.8611110000000001,0.4,4.0,1.0,1.0,2.0,8.0,145.0,14.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,4.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,10.0,0.0,0.0,10.0,3.0,0.0
22.0,0.0,23.0,0.0,0.0,1.0,13.0,0.0,292.0,69.0,0.0,0.044118,0.0,23.0,23.0,0.9685309999999999,0.0,1.0,1.0,1.0,2.0,5.0,475.0,43.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,11.0,0.0,2.0,2.0,2.0,11.0,17.0,5.0,1.0,23.0,0.0,0.0,23.0,0.0,0.0
22.0,0.0,22.0,0.0,0.0,0.0,12.0,0.0,224.0,8.0,0.0,0.047619,0.0,22.0,22.0,0.960317,0.0,0.0,1.0,0.0,1.0,0.0,224.0,22.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,11.0,0.0,1.0,1.0,1.0,11.0,23.0,0.0,0.0,23.0,0.0,0.0,23.0,0.0,0.0
10.0,0.0,10.0,0.0,0.0,0.0,8.0,0.0,89.0,9.0,0.0,0.11111099999999999,0.0,10.0,10.0,0.9722219999999999,0.0,0.0,1.0,0.0,9.0,10.0,1119.0,136.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,5.0,0.0,3.0,3.0,3.0,5.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
14.0,0.0,15.0,0.0,0.0,1.0,11.0,0.0,115.0,3.0,0.0,0.076923,0.0,15.0,15.0,0.980519,0.052632000000000005,1.0,1.0,1.0,9.0,10.0,1119.0,136.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,7.0,0.0,4.0,4.0,4.0,7.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
8.0,0.0,8.0,0.0,0.0,0.0,6.0,0.0,70.0,6.0,0.0,0.14285699999999998,0.0,8.0,8.0,0.9523809999999999,0.0,0.0,1.0,0.0,9.0,10.0,1119.0,136.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,4.0,0.0,2.0,2.0,2.0,4.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
17.0,1.0,75.0,110.0,38.0,58.0,15.0,0.0,1890.0,1767.0,103.0,0.40289899999999995,43.0,264.0,302.0,0.926126,0.757143,285.0,4.026667,4.913793,6.0,126.0,2701.0,156.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,15.0,0.0,0.0,1.0,0.0,14.0,70.0,5.0,0.0,75.0,1.0,1.0,74.0,58.0,1.0
18.0,0.0,82.0,90.0,39.0,64.0,19.0,0.0,1817.0,1678.0,96.0,0.41396000000000005,48.0,249.0,302.0,0.905783,0.735294,283.0,3.682927,4.421875,3.0,126.0,2443.0,144.0,85.0,606.0,65.0,5527.0,2783.0,69698.0,19.0,0.0,0.0,0.0,0.0,19.0,68.0,13.0,1.0,82.0,0.0,0.0,82.0,63.0,1.0
0.0,1.0,38.0,19.0,22.0,38.0,22.0,114.0,1241.0,1241.0,55.0,0.45849799999999996,99.0,212.0,121.0,0.9226040000000001,0.892857,121.0,3.184211,3.184211,13.0,166.0,5176.0,173.0,33.0,604.0,41.0,5154.0,4917.0,82661.0,19.0,0.0,13.0,6.0,6.0,9.0,25.0,13.0,0.0,38.0,0.0,0.0,38.0,34.0,1.0
0.0,4.0,43.0,36.0,23.0,43.0,17.0,114.0,1958.0,1958.0,53.0,0.333333,94.0,210.0,251.0,0.94958,1.0,251.0,5.837209,5.837209,13.0,166.0,5176.0,173.0,33.0,604.0,41.0,5154.0,4917.0,82661.0,17.0,0.0,12.0,2.0,2.0,5.0,5.0,38.0,0.0,43.0,0.0,0.0,43.0,41.0,1.0
0.0,0.0,36.0,0.0,1.0,36.0,2.0,0.0,818.0,818.0,2.0,0.0017829999999999999,1.0,38.0,118.0,0.985714,0.9714290000000001,118.0,3.277778,3.277778,6.0,64.0,1401.0,74.0,80.0,567.0,75.0,5715.0,3996.0,78591.0,1.0,0.0,1.0,2.0,1.0,0.0,34.0,2.0,0.0,34.0,36.0,34.0,0.0,36.0,0.0
8.0,0.0,9.0,0.0,1.0,1.0,8.0,0.0,34.0,10.0,2.0,0.0,1.0,11.0,11.0,1.0,0.11111099999999999,3.0,1.222222,3.0,6.0,64.0,1401.0,74.0,80.0,567.0,75.0,5715.0,3996.0,78591.0,8.0,0.0,0.0,0.0,0.0,8.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
12.0,0.0,13.0,0.0,0.0,1.0,6.0,0.0,67.0,7.0,0.0,0.090909,0.0,13.0,13.0,0.916667,0.076923,1.0,1.0,1.0,31.0,350.0,6541.0,696.0,80.0,567.0,75.0,5715.0,3996.0,78591.0,6.0,0.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,13.0,0.0,0.0,13.0,0.0,0.0
10.0,0.0,11.0,0.0,0.0,1.0,5.0,0.0,52.0,2.0,0.0,0.11111099999999999,0.0,11.0,11.0,0.9,0.090909,1.0,1.0,1.0,4.0,32.0,427.0,42.0,80.0,567.0,75.0,5715.0,3996.0,78591.0,5.0,0.0,0.0,0.0,0.0,5.0,11.0,0.0,0.0,11.0,0.0,0.0,11.0,0.0,0.0
14.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,68.0,68.0,0.0,0.076923,0.0,14.0,14.0,0.923077,0.0,0.0,1.0,0.0,9.0,47.0,1185.0,109.0,80.0,567.0,75.0,5715.0,3996.0,78591.0,7.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
14.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,68.0,68.0,0.0,0.076923,0.0,14.0,14.0,0.923077,0.0,0.0,1.0,0.0,7.0,14.0,516.0,56.0,80.0,567.0,75.0,5715.0,3996.0,78591.0,7.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
0.0,0.0,9.0,36.0,23.0,9.0,4.0,0.0,429.0,429.0,57.0,0.642857,26.0,75.0,50.0,0.78125,1.0,50.0,5.555556,5.555556,21.0,165.0,9721.0,166.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,4.0,0.0,1.0,3.0,1.0,1.0,8.0,0.0,0.0,9.0,0.0,0.0,9.0,8.0,1.0
1.0,0.0,3.0,8.0,21.0,2.0,18.0,0.0,413.0,407.0,137.0,1.0,22.0,140.0,136.0,0.9722219999999999,0.666667,135.0,45.333333,67.5,21.0,165.0,9721.0,166.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,13.0,5.0,2.0,2.0,1.0,15.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0
4.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,20.0,0.0,0.0,0.333333,0.0,4.0,4.0,0.666667,0.0,0.0,1.0,0.0,22.0,492.0,6260.0,600.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,28.0,28.0,0.0,0.2,0.0,6.0,6.0,0.8,0.0,0.0,1.0,0.0,22.0,492.0,6260.0,600.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,3.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,17.0,0.0,69.0,69.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,431.0,3562.0,432.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,0.0,0.0,17.0,17.0,17.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,0.0,1.0,42.0,0.0,79.0,79.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,11.0,431.0,3562.0,432.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,0.0,0.0,42.0,42.0,42.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,59.0,59.0,0.0,0.076923,0.0,14.0,14.0,0.923077,0.0,0.0,1.0,0.0,32.0,426.0,5272.0,1009.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,7.0,0.0,0.0,0.0,0.0,7.0,15.0,0.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0
42.0,0.0,42.0,0.0,0.0,0.0,26.0,0.0,204.0,204.0,0.0,0.024390000000000002,1.0,42.0,42.0,0.984991,0.0,0.0,1.0,0.0,32.0,426.0,5272.0,1009.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,21.0,0.0,5.0,5.0,5.0,21.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
14.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,59.0,59.0,0.0,0.076923,0.0,14.0,14.0,0.923077,0.0,0.0,1.0,0.0,32.0,426.0,5272.0,1009.0,29.0,338.0,90.0,5983.0,4284.0,92696.0,7.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0
1.0,1.0,52.0,13.0,19.0,51.0,37.0,-1.0,1320.0,1315.0,94.0,0.272727,29.0,162.0,135.0,0.966084,-1.0,134.0,2.5961540000000003,2.6274509999999998,34.0,356.0,8244.0,383.0,45.0,649.0,50.0,5366.0,4947.0,94240.0,6.0,19.0,18.0,23.0,18.0,14.0,22.0,18.0,11.0,46.0,1.0,1.0,51.0,50.0,1.0
0.0,3.0,1.0,0.0,5.0,1.0,11.0,536.0,117.0,117.0,7.0,1.0,2.0,8.0,8.0,0.0,0.083333,8.0,8.0,8.0,114.0,326.0,5423.0,440.0,54.0,959.0,115.0,5518.0,4398.0,58718.0,0.0,0.0,7.0,10.0,7.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
8.0,0.0,9.0,0.0,8.0,1.0,9.0,0.0,47.0,7.0,8.0,0.0,10.0,17.0,9.0,1.0,0.11111099999999999,1.0,1.0,1.0,9.0,39.0,266.0,47.0,54.0,959.0,115.0,5518.0,4398.0,58718.0,9.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
6.0,0.0,7.0,0.0,1.0,1.0,6.0,0.0,41.0,11.0,4.0,0.0,1.0,11.0,7.0,1.0,0.0,1.0,1.0,1.0,13.0,115.0,1249.0,179.0,54.0,959.0,115.0,5518.0,4398.0,58718.0,6.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
3.0,0.0,4.0,0.0,0.0,1.0,3.0,0.0,22.0,7.0,0.0,0.0,0.0,4.0,4.0,1.0,0.14285699999999998,1.0,1.0,1.0,23.0,118.0,1473.0,146.0,54.0,959.0,115.0,5518.0,4398.0,58718.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0
5.0,4.0,45.0,28.0,32.0,40.0,26.0,8.0,1134.0,1029.0,78.0,0.161905,35.0,155.0,172.0,0.957168,0.6,150.0,3.822222,3.75,92.0,431.0,6097.0,576.0,54.0,959.0,115.0,5518.0,4398.0,58718.0,22.0,0.0,5.0,6.0,5.0,20.0,16.0,29.0,0.0,44.0,0.0,0.0,44.0,39.0,1.0
0.0,0.0,9.0,1.0,4.0,9.0,0.0,3.0,82.0,82.0,3.0,0.0,12.0,20.0,10.0,0.0,1.0,10.0,1.111111,1.111111,16.0,79.0,921.0,95.0,43.0,849.0,78.0,5788.0,4778.0,65687.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,8.0,0.0
8.0,0.0,9.0,0.0,0.0,1.0,4.0,0.0,43.0,43.0,0.0,0.28571399999999997,2.0,9.0,11.0,0.875,0.11111099999999999,1.0,1.222222,1.0,78.0,319.0,3615.0,375.0,43.0,849.0,78.0,5788.0,4778.0,65687.0,4.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,9.0,0.0,0.0,9.0,0.0,0.0
4.0,0.0,8.0,0.0,0.0,4.0,4.0,0.0,40.0,20.0,0.0,0.333333,0.0,8.0,9.0,0.857143,0.5,5.0,1.125,1.25,16.0,74.0,1295.0,78.0,88.0,862.0,52.0,5959.0,5541.0,71486.0,4.0,0.0,2.0,0.0,0.0,2.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,2.0,0.0
0.0,0.0,6.0,0.0,0.0,6.0,2.0,0.0,33.0,33.0,0.0,1.0,0.0,6.0,7.0,0.9,1.0,7.0,1.166667,1.166667,2.0,28.0,293.0,31.0,88.0,862.0,52.0,5959.0,5541.0,71486.0,2.0,0.0,2.0,1.0,1.0,0.0,3.0,1.0,2.0,6.0,0.0,0.0,6.0,3.0,0.0
3.0,0.0,5.0,0.0,0.0,2.0,7.0,0.0,56.0,41.0,0.0,0.0,0.0,5.0,5.0,1.0,0.22222199999999998,2.0,1.0,1.0,5.0,32.0,366.0,40.0,88.0,862.0,52.0,5959.0,5541.0,71486.0,3.0,0.0,4.0,4.0,4.0,3.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0
7.0,0.0,8.0,0.0,0.0,1.0,7.0,0.0,47.0,12.0,0.0,0.0,0.0,8.0,8.0,1.0,0.125,1.0,1.0,1.0,3.0,11.0,224.0,24.0,88.0,862.0,52.0,5959.0,5541.0,71486.0,7.0,0.0,0.0,0.0,0.0,7.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
6.0,0.0,8.0,4.0,3.0,2.0,0.0,43.0,85.0,21.0,4.0,0.0,13.0,58.0,10.0,0.0,0.25,4.0,1.25,2.0,6.0,20.0,453.0,35.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
20.0,0.0,25.0,2.0,1.0,5.0,11.0,0.0,214.0,114.0,2.0,0.202899,3.0,29.0,28.0,0.882576,0.19230799999999998,8.0,1.12,1.6,24.0,154.0,3513.0,212.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,10.0,0.0,1.0,1.0,1.0,10.0,25.0,0.0,0.0,25.0,1.0,1.0,24.0,4.0,0.0
6.0,0.0,7.0,6.0,1.0,1.0,0.0,43.0,77.0,3.0,2.0,0.0,15.0,55.0,7.0,0.0,0.14285699999999998,1.0,1.0,1.0,13.0,23.0,738.0,62.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
6.0,0.0,7.0,6.0,1.0,1.0,0.0,43.0,76.0,3.0,2.0,0.0,14.0,55.0,7.0,0.0,0.14285699999999998,1.0,1.0,1.0,13.0,23.0,738.0,62.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
54.0,0.0,105.0,14.0,27.0,51.0,65.0,-1.0,1950.0,1339.0,49.0,0.04601,38.0,154.0,263.0,0.9930469999999999,-1.0,202.0,2.504762,3.960784,42.0,592.0,13290.0,817.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,6.0,34.0,24.0,25.0,24.0,40.0,102.0,1.0,2.0,105.0,16.0,16.0,89.0,49.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,15.0,63.0,38.0,38.0,1.0,1.0,3.0,12.0,1.0,0.0,0.06666699999999999,1.0,1.0,1.0,10.0,53.0,916.0,55.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,1.0,0.0,15.0,15.0,15.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
9.0,0.0,12.0,0.0,1.0,3.0,10.0,0.0,147.0,57.0,1.0,0.0,2.0,13.0,12.0,1.0,0.25,3.0,1.0,1.0,54.0,179.0,2936.0,197.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,0.0,0.0,0.0,0.0,0.0,10.0,12.0,0.0,0.0,12.0,0.0,0.0,12.0,1.0,0.0
37.0,0.0,63.0,63.0,20.0,26.0,55.0,0.0,1562.0,1079.0,56.0,0.311475,23.0,168.0,263.0,0.9595309999999999,0.28985500000000003,216.0,4.174603,8.307692,245.0,2644.0,73431.0,3557.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,10.0,32.0,16.0,16.0,16.0,39.0,56.0,1.0,6.0,63.0,6.0,6.0,57.0,25.0,1.0
18.0,1.0,64.0,126.0,50.0,46.0,22.0,154.0,1635.0,1395.0,178.0,0.330216,93.0,555.0,372.0,0.955267,0.44444399999999995,335.0,5.8125,7.282609,245.0,2644.0,73431.0,3557.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,1.0,14.0,0.0,0.0,0.0,22.0,18.0,4.0,4.0,64.0,2.0,2.0,62.0,45.0,1.0
25.0,4.0,76.0,163.0,60.0,51.0,49.0,35.0,2345.0,2147.0,227.0,0.405045,65.0,420.0,393.0,0.9610879999999999,0.722222,363.0,5.171053,7.117647,245.0,2644.0,73431.0,3557.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,1.0,45.0,2.0,2.0,2.0,47.0,18.0,0.0,11.0,76.0,0.0,0.0,76.0,50.0,1.0
8.0,3.0,42.0,26.0,20.0,34.0,28.0,67.0,1513.0,1371.0,47.0,0.356275,29.0,167.0,273.0,0.924216,0.5,250.0,6.5,7.352941,245.0,2644.0,73431.0,3557.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,0.0,27.0,1.0,1.0,1.0,27.0,12.0,1.0,14.0,42.0,2.0,2.0,40.0,32.0,1.0
19.0,1.0,139.0,169.0,35.0,120.0,46.0,0.0,3585.0,3336.0,133.0,0.468492,39.0,302.0,742.0,0.977158,0.833333,703.0,5.338129,5.858333,245.0,2644.0,73431.0,3557.0,24.0,497.0,38.0,5768.0,4374.0,117757.0,13.0,28.0,3.0,4.0,3.0,42.0,101.0,9.0,21.0,138.0,24.0,24.0,114.0,108.0,1.0
3.0,4.0,40.0,13.0,20.0,37.0,18.0,-1.0,1093.0,1062.0,30.0,0.011765000000000001,21.0,78.0,93.0,1.0,-1.0,90.0,2.325,2.432432,27.0,175.0,3728.0,200.0,28.0,1037.0,62.0,6560.0,5860.0,138536.0,5.0,0.0,13.0,15.0,13.0,3.0,35.0,2.0,3.0,40.0,4.0,4.0,36.0,34.0,0.0
11.0,18.0,53.0,35.0,50.0,42.0,39.0,518.0,2060.0,1951.0,91.0,0.262626,39.0,168.0,185.0,0.9714,0.622642,167.0,3.4905660000000003,3.9761900000000003,57.0,199.0,5441.0,224.0,28.0,1037.0,62.0,6560.0,5860.0,138536.0,26.0,0.0,12.0,12.0,12.0,27.0,42.0,6.0,0.0,53.0,4.0,4.0,49.0,40.0,1.0
20.0,6.0,85.0,47.0,33.0,65.0,35.0,102.0,2167.0,1901.0,105.0,0.23843000000000003,54.0,350.0,279.0,0.977891,0.625,242.0,3.282353,3.7230769999999995,123.0,1029.0,25957.0,1144.0,28.0,1037.0,62.0,6560.0,5860.0,138536.0,21.0,0.0,21.0,20.0,20.0,14.0,68.0,10.0,4.0,85.0,2.0,2.0,83.0,64.0,1.0
21.0,2.0,117.0,27.0,21.0,96.0,24.0,0.0,2711.0,2424.0,70.0,0.409842,25.0,208.0,334.0,0.968032,0.757576,299.0,2.854701,3.114583,24.0,249.0,5150.0,285.0,28.0,1037.0,62.0,6560.0,5860.0,138536.0,17.0,3.0,7.0,4.0,4.0,17.0,95.0,5.0,17.0,117.0,0.0,0.0,117.0,94.0,1.0
0.0,0.0,1.0,0.0,1.0,1.0,7.0,29.0,13.0,13.0,1.0,1.0,3.0,42.0,1.0,0.0,0.125,1.0,1.0,1.0,21.0,71.0,1801.0,106.0,183.0,1188.0,117.0,6818.0,5763.0,109035.0,0.0,0.0,7.0,7.0,7.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,21.0,29.0,33.0,33.0,1.0,1.0,3.0,42.0,1.0,0.0,0.045455,1.0,1.0,1.0,21.0,71.0,1801.0,106.0,183.0,1188.0,117.0,6818.0,5763.0,109035.0,0.0,0.0,21.0,21.0,21.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,19.0,29.0,67.0,67.0,1.0,1.0,3.0,42.0,1.0,0.0,0.05,1.0,1.0,1.0,21.0,71.0,1801.0,106.0,183.0,1188.0,117.0,6818.0,5763.0,109035.0,0.0,0.0,19.0,19.0,19.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,8.0,29.0,42.0,42.0,1.0,1.0,3.0,42.0,1.0,0.0,0.11111099999999999,1.0,1.0,1.0,21.0,71.0,1801.0,106.0,183.0,1188.0,117.0,6818.0,5763.0,109035.0,0.0,0.0,8.0,8.0,8.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,0.0,1.0,0.0,1.0,1.0,6.0,29.0,13.0,13.0,1.0,1.0,3.0,42.0,1.0,0.0,0.14285699999999998,1.0,1.0,1.0,21.0,71.0,1801.0,106.0,183.0,1188.0,117.0,6818.0,5763.0,109035.0,0.0,0.0,6.0,6.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
7.0,0.0,46.0,14.0,30.0,39.0,6.0,98.0,1091.0,997.0,80.0,0.41538500000000006,40.0,217.0,132.0,0.959259,0.8857139999999999,119.0,2.869565,3.051282,7.0,67.0,1589.0,79.0,183.0,1188.0,117.0,6818.0,5763.0,109035.0,5.0,1.0,1.0,1.0,1.0,5.0,35.0,4.0,7.0,46.0,1.0,1.0,45.0,37.0,1.0
0.0,0.0,46.0,18.0,20.0,46.0,4.0,0.0,1837.0,1837.0,48.0,0.318182,24.0,102.0,275.0,0.9444440000000001,1.0,275.0,5.978261,5.978261,4.0,72.0,2491.0,72.0,64.0,968.0,54.0,7232.0,6313.0,104357.0,4.0,0.0,1.0,1.0,1.0,3.0,13.0,33.0,0.0,46.0,3.0,3.0,43.0,45.0,1.0
6.0,0.0,8.0,0.0,0.0,2.0,4.0,15.0,64.0,23.0,0.0,0.6,0.0,23.0,8.0,0.714286,0.166667,2.0,1.0,1.0,22.0,265.0,5628.0,291.0,64.0,968.0,54.0,7232.0,6313.0,104357.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0
5.0,0.0,7.0,0.0,0.0,2.0,4.0,15.0,57.0,24.0,0.0,0.4,0.0,22.0,7.0,0.833333,0.181818,2.0,1.0,1.0,22.0,265.0,5628.0,291.0,64.0,968.0,54.0,7232.0,6313.0,104357.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0
0.0,1.0,66.0,64.0,17.0,66.0,12.0,0.0,3363.0,3363.0,54.0,0.230769,22.0,126.0,518.0,0.921795,1.0,518.0,7.848485,7.848485,8.0,210.0,5947.0,221.0,64.0,968.0,54.0,7232.0,6313.0,104357.0,12.0,0.0,2.0,2.0,2.0,10.0,16.0,50.0,0.0,66.0,4.0,4.0,62.0,64.0,1.0
0.0,0.0,1.0,8.0,0.0,1.0,10.0,0.0,270.0,270.0,0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,31.0,132.0,2750.0,171.0,64.0,968.0,54.0,7232.0,6313.0,104357.0,0.0,0.0,10.0,10.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,2.0,1.0,0.0,0.0,1.0,7.0,0.0,41.0,41.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,17.0,73.0,1448.0,94.0,64.0,968.0,54.0,7232.0,6313.0,104357.0,0.0,0.0,7.0,7.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
