NOM_type,LOC_type,LOCNAMM_type,TCC_type,RFC_type,WMC_type,LCOM5_type,AMW_type,NOMNAMM_package,LOC_package,NOM_package,number_not_abstract_not_final_methods,number_not_final_not_static_methods,is_data_class
73.0,1812.0,1706.0,0.471441,178.0,234.0,0.894965,3.205479,281.0,5940.0,330.0,73.0,73.0,1.0
3.0,88.0,88.0,1.0,6.0,10.0,0.0,3.333333,28.0,619.0,34.0,3.0,2.0,0.0
6.0,59.0,59.0,0.0,7.0,11.0,1.0,1.833333,7.0,59.0,7.0,6.0,6.0,0.0
7.0,151.0,151.0,0.0,37.0,24.0,0.0,3.428571,32.0,473.0,32.0,8.0,7.0,0.0
4.0,43.0,43.0,1.0,53.0,11.0,1.0,2.75,72.0,701.0,72.0,4.0,4.0,0.0
85.0,2167.0,1901.0,0.23843000000000003,350.0,279.0,0.977891,3.282353,1029.0,25957.0,1144.0,85.0,83.0,1.0
2.0,26.0,26.0,1.0,4.0,2.0,0.5,1.0,106.0,993.0,111.0,2.0,2.0,0.0
1.0,43.0,43.0,1.0,4.0,1.0,0.0,1.0,1168.0,29751.0,1195.0,1.0,1.0,0.0
4.0,45.0,20.0,0.0,4.0,4.0,1.0,1.0,408.0,6146.0,432.0,4.0,4.0,1.0
38.0,745.0,637.0,0.327635,130.0,150.0,0.926868,3.947368,145.0,2074.0,207.0,38.0,38.0,0.0
112.0,1626.0,1321.0,0.103862,229.0,246.0,0.993721,2.196429,283.0,7389.0,383.0,111.0,107.0,1.0
1.0,270.0,270.0,1.0,1.0,1.0,0.0,1.0,132.0,2750.0,171.0,1.0,1.0,0.0
40.0,1353.0,1353.0,0.381818,210.0,211.0,0.9435899999999999,5.275,938.0,23070.0,1073.0,40.0,39.0,1.0
11.0,70.0,70.0,0.622222,11.0,19.0,0.7,1.727273,171.0,1752.0,182.0,11.0,8.0,0.0
1.0,57.0,57.0,1.0,1.0,1.0,0.0,1.0,47.0,1194.0,47.0,1.0,1.0,0.0
14.0,59.0,59.0,0.076923,14.0,14.0,0.923077,1.0,426.0,5272.0,1009.0,15.0,15.0,1.0
7.0,65.0,65.0,0.9523809999999999,46.0,13.0,0.5,1.857143,171.0,1752.0,182.0,7.0,7.0,0.0
55.0,1299.0,1179.0,0.439626,120.0,214.0,0.9644440000000001,3.8909089999999997,749.0,16063.0,950.0,55.0,55.0,0.0
7.0,48.0,38.0,1.0,19.0,7.0,0.166667,1.0,159.0,2303.0,198.0,7.0,7.0,0.0
67.0,2216.0,2100.0,0.414966,268.0,422.0,0.9196129999999999,6.298507,2196.0,69768.0,2620.0,67.0,66.0,0.0
78.0,2200.0,2200.0,0.010723,78.0,826.0,0.993506,10.589744,426.0,13853.0,439.0,5.0,5.0,0.0
13.0,218.0,218.0,0.755556,19.0,51.0,0.683333,3.9230769999999997,38.0,752.0,38.0,13.0,11.0,1.0
53.0,1662.0,1562.0,0.477891,138.0,227.0,0.951442,4.283019,244.0,8367.0,299.0,53.0,52.0,0.0
4.0,35.0,35.0,1.0,53.0,8.0,1.0,2.0,72.0,701.0,72.0,4.0,4.0,0.0
3.0,31.0,31.0,0.0,11.0,3.0,1.0,1.0,143.0,3130.0,157.0,3.0,2.0,0.0
4.0,29.0,29.0,1.0,6.0,4.0,0.0,1.0,12.0,148.0,12.0,4.0,4.0,0.0
14.0,121.0,4.0,0.0,14.0,14.0,0.876923,1.0,54.0,2883.0,67.0,14.0,14.0,1.0
10.0,90.0,21.0,0.13333299999999998,12.0,14.0,0.8611110000000001,1.4,102.0,2286.0,128.0,11.0,11.0,0.0
6.0,36.0,24.0,0.6,13.0,6.0,0.6,1.0,197.0,3877.0,376.0,6.0,6.0,1.0
83.0,3547.0,2997.0,0.392888,155.0,411.0,0.9534370000000001,4.951807,726.0,19441.0,882.0,81.0,79.0,0.0
13.0,67.0,7.0,0.090909,13.0,13.0,0.916667,1.0,350.0,6541.0,696.0,13.0,13.0,1.0
6.0,44.0,44.0,0.2,52.0,14.0,0.6,2.333333,72.0,701.0,72.0,7.0,7.0,0.0
37.0,1836.0,1825.0,0.005848,219.0,468.0,1.0,12.648649,2196.0,69768.0,2620.0,37.0,35.0,0.0
73.0,6908.0,6908.0,0.006036,396.0,496.0,0.9444440000000001,6.7945210000000005,121.0,10893.0,123.0,73.0,73.0,0.0
42.0,1055.0,986.0,0.224638,47.0,195.0,0.978771,4.642857,44.0,1190.0,56.0,35.0,26.0,1.0
49.0,2030.0,1961.0,0.404878,130.0,261.0,0.958965,5.326531,244.0,8367.0,299.0,46.0,46.0,1.0
5.0,49.0,49.0,0.1,44.0,8.0,0.75,1.6,171.0,1752.0,182.0,5.0,5.0,0.0
105.0,1950.0,1339.0,0.04601,154.0,263.0,0.9930469999999999,2.504762,592.0,13290.0,817.0,105.0,89.0,1.0
7.0,51.0,51.0,0.0,45.0,11.0,0.0,1.5714290000000002,171.0,1752.0,182.0,7.0,4.0,0.0
1.0,19.0,19.0,1.0,19.0,3.0,0.0,3.0,74.0,1128.0,75.0,1.0,1.0,0.0
1.0,8.0,8.0,1.0,1.0,2.0,0.0,2.0,38.0,752.0,38.0,2.0,2.0,0.0
63.0,2005.0,1910.0,0.38350300000000004,77.0,244.0,0.953717,3.8730160000000002,101.0,2259.0,113.0,55.0,58.0,1.0
30.0,2396.0,2297.0,0.073892,93.0,102.0,0.9729059999999999,3.4,163.0,7792.0,230.0,30.0,25.0,1.0
3.0,35.0,15.0,0.0,9.0,3.0,1.0,1.0,53.0,1024.0,73.0,3.0,3.0,1.0
75.0,1890.0,1767.0,0.40289899999999995,264.0,302.0,0.926126,4.026667,126.0,2701.0,156.0,75.0,74.0,0.0
10.0,22.0,22.0,0.11111099999999999,10.0,10.0,0.8888889999999999,1.0,8.0,62.0,30.0,11.0,11.0,1.0
14.0,52.0,52.0,0.090909,14.0,14.0,0.923077,1.0,92.0,1154.0,172.0,14.0,14.0,0.0
23.0,510.0,440.0,0.785714,38.0,43.0,0.779221,1.8695650000000001,299.0,7166.0,371.0,23.0,23.0,1.0
63.0,2005.0,1910.0,0.38350300000000004,77.0,244.0,0.953717,3.8730160000000002,101.0,2259.0,113.0,55.0,58.0,0.0
36.0,1485.0,1485.0,0.113846,90.0,212.0,0.914286,5.888889,399.0,6940.0,488.0,36.0,4.0,0.0
45.0,1134.0,1029.0,0.161905,155.0,172.0,0.957168,3.822222,431.0,6097.0,576.0,44.0,44.0,0.0
12.0,97.0,42.0,0.163636,14.0,19.0,0.8909090000000001,1.583333,99.0,2120.0,114.0,12.0,11.0,1.0
46.0,1091.0,997.0,0.41538500000000006,217.0,132.0,0.959259,2.869565,67.0,1589.0,79.0,46.0,45.0,1.0
43.0,1400.0,1348.0,0.340244,302.0,256.0,0.9444440000000001,5.953488,161.0,3417.0,181.0,43.0,43.0,0.0
9.0,117.0,67.0,0.14285699999999998,9.0,10.0,0.9375,1.111111,112.0,2820.0,121.0,9.0,9.0,0.0
2.0,129.0,129.0,1.0,12.0,26.0,1.0,13.0,18.0,348.0,18.0,2.0,2.0,0.0
14.0,1176.0,1154.0,0.3,40.0,98.0,0.8461540000000001,7.0,251.0,8451.0,293.0,14.0,12.0,1.0
13.0,218.0,218.0,0.755556,19.0,51.0,0.683333,3.9230769999999997,38.0,752.0,38.0,13.0,11.0,0.0
4.0,18.0,18.0,1.0,4.0,4.0,0.0,1.0,8.0,43.0,8.0,4.0,4.0,0.0
61.0,1606.0,1544.0,0.23502800000000001,110.0,226.0,0.960606,3.704918,168.0,2931.0,188.0,61.0,61.0,0.0
66.0,1917.0,1917.0,0.007519,66.0,785.0,0.996923,11.893939,408.0,12655.0,440.0,5.0,5.0,0.0
1.0,24.0,24.0,1.0,1.0,1.0,0.0,1.0,27.0,796.0,30.0,1.0,1.0,0.0
53.0,1662.0,1562.0,0.477891,138.0,227.0,0.951442,4.283019,244.0,8367.0,299.0,53.0,52.0,1.0
5.0,29.0,29.0,0.0,18.0,5.0,0.0,1.0,159.0,2303.0,198.0,5.0,5.0,0.0
6.0,25.0,25.0,0.2,6.0,6.0,0.8,1.0,327.0,1934.0,410.0,7.0,7.0,1.0
3.0,22.0,14.0,1.0,3.0,3.0,0.5,1.0,66.0,790.0,69.0,3.0,3.0,0.0
104.0,1526.0,1384.0,0.102798,175.0,174.0,0.980917,1.6730770000000001,176.0,2771.0,208.0,104.0,104.0,0.0
7.0,55.0,35.0,0.0,8.0,7.0,1.0,1.0,372.0,3878.0,507.0,7.0,7.0,1.0
3.0,413.0,407.0,1.0,140.0,136.0,0.9722219999999999,45.333333,165.0,9721.0,166.0,3.0,3.0,0.0
89.0,2078.0,1633.0,0.11512599999999999,94.0,136.0,0.959583,1.52809,400.0,12877.0,545.0,89.0,89.0,0.0
49.0,2030.0,1961.0,0.404878,130.0,261.0,0.958965,5.326531,244.0,8367.0,299.0,46.0,46.0,0.0
5.0,120.0,83.0,0.0,6.0,5.0,1.0,1.0,3.0,132.0,6.0,5.0,5.0,1.0
1.0,8.0,8.0,1.0,2.0,1.0,0.0,1.0,282.0,3051.0,292.0,1.0,0.0,0.0
12.0,97.0,42.0,0.163636,14.0,19.0,0.8909090000000001,1.583333,99.0,2120.0,114.0,12.0,11.0,0.0
1.0,252.0,252.0,1.0,1.0,1.0,0.0,1.0,78.0,2309.0,96.0,1.0,1.0,0.0
11.0,323.0,323.0,0.22222199999999998,137.0,49.0,0.96,4.4545449999999995,16.0,323.0,16.0,11.0,11.0,0.0
38.0,745.0,637.0,0.327635,130.0,150.0,0.926868,3.947368,145.0,2074.0,207.0,38.0,38.0,1.0
62.0,2958.0,2937.0,0.333333,136.0,390.0,0.980993,6.290323,115.0,4599.0,128.0,61.0,54.0,1.0
11.0,27.0,27.0,0.11111099999999999,11.0,11.0,0.9,1.0,2415.0,33723.0,2606.0,11.0,11.0,0.0
16.0,561.0,561.0,0.622222,42.0,56.0,0.866667,3.5,25.0,613.0,28.0,16.0,1.0,0.0
4.0,18.0,18.0,1.0,9.0,4.0,0.0,1.0,100.0,2639.0,109.0,4.0,4.0,0.0
2.0,25.0,25.0,1.0,7.0,6.0,1.0,3.0,79.0,912.0,80.0,2.0,2.0,0.0
1.0,110.0,110.0,1.0,1.0,1.0,0.0,1.0,2.0,340.0,2.0,1.0,1.0,0.0
8.0,17.0,5.0,0.14285699999999998,8.0,8.0,0.857143,1.0,455.0,4694.0,492.0,9.0,9.0,0.0
9.0,118.0,6.0,0.14285699999999998,9.0,9.0,0.875,1.0,84.0,4557.0,116.0,9.0,9.0,1.0
15.0,115.0,3.0,0.076923,15.0,15.0,0.980519,1.0,10.0,1119.0,136.0,15.0,15.0,1.0
7.0,44.0,14.0,0.23809499999999997,7.0,7.0,0.777778,1.0,30.0,710.0,43.0,8.0,8.0,1.0
162.0,3129.0,2065.0,0.27739,328.0,476.0,0.984028,2.938272,190.0,4816.0,331.0,159.0,153.0,1.0
0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,72.0,701.0,72.0,0.0,0.0,0.0
63.0,1562.0,1079.0,0.311475,168.0,263.0,0.9595309999999999,4.174603,2644.0,73431.0,3557.0,63.0,57.0,0.0
4.0,26.0,26.0,1.0,4.0,7.0,0.333333,1.75,72.0,701.0,72.0,4.0,4.0,0.0
4.0,18.0,18.0,1.0,4.0,4.0,0.0,1.0,8.0,43.0,8.0,4.0,4.0,0.0
19.0,94.0,94.0,0.006536,28.0,25.0,1.0,1.3157889999999999,19.0,94.0,19.0,19.0,19.0,0.0
43.0,1958.0,1958.0,0.333333,210.0,251.0,0.94958,5.837209,166.0,5176.0,173.0,43.0,43.0,1.0
17.0,571.0,571.0,0.363636,39.0,45.0,0.89375,2.647059,165.0,3052.0,176.0,15.0,17.0,0.0
42.0,1513.0,1371.0,0.356275,167.0,273.0,0.924216,6.5,2644.0,73431.0,3557.0,42.0,40.0,1.0
7.0,321.0,306.0,0.2,38.0,51.0,0.866667,7.285714,112.0,2893.0,139.0,4.0,4.0,1.0
29.0,1101.0,1005.0,0.471429,128.0,262.0,0.947368,9.034483,404.0,11914.0,472.0,27.0,26.0,1.0
23.0,1288.0,1288.0,0.280702,57.0,287.0,0.87987,12.478261,399.0,14229.0,466.0,22.0,6.0,1.0
40.0,1243.0,1234.0,0.23968299999999998,94.0,133.0,0.959936,3.325,154.0,4151.0,176.0,31.0,2.0,0.0
16.0,590.0,590.0,1.0,107.0,95.0,1.0,5.9375,30.0,1322.0,30.0,16.0,15.0,0.0
12.0,290.0,290.0,0.8909090000000001,34.0,21.0,0.8636360000000001,1.75,112.0,2820.0,121.0,12.0,12.0,0.0
6.0,15.0,15.0,0.2,6.0,6.0,0.8,1.0,92.0,1154.0,172.0,6.0,6.0,0.0
5.0,127.0,89.0,0.0,19.0,5.0,1.0,1.0,74.0,2503.0,131.0,5.0,5.0,1.0
62.0,2958.0,2937.0,0.333333,136.0,390.0,0.980993,6.290323,115.0,4599.0,128.0,61.0,54.0,0.0
68.0,1867.0,1826.0,0.219373,197.0,184.0,0.992743,2.705882,263.0,5748.0,334.0,68.0,46.0,0.0
6.0,33.0,33.0,1.0,6.0,7.0,0.9,1.166667,28.0,293.0,31.0,6.0,6.0,0.0
46.0,1091.0,997.0,0.41538500000000006,217.0,132.0,0.959259,2.869565,67.0,1589.0,79.0,46.0,45.0,0.0
8.0,38.0,3.0,0.14285699999999998,8.0,8.0,0.892857,1.0,247.0,5146.0,397.0,8.0,8.0,0.0
7.0,100.0,68.0,0.2,7.0,8.0,1.0,1.142857,200.0,4916.0,206.0,7.0,6.0,1.0
5.0,29.0,29.0,0.0,18.0,5.0,0.0,1.0,159.0,2303.0,198.0,5.0,5.0,0.0
4.0,43.0,43.0,1.0,53.0,11.0,1.0,2.75,72.0,701.0,72.0,4.0,4.0,0.0
6.0,24.0,24.0,0.2,6.0,6.0,0.8,1.0,16.0,210.0,49.0,7.0,7.0,0.0
1.0,3.0,3.0,1.0,3.0,1.0,0.0,1.0,235.0,2888.0,235.0,1.0,1.0,0.0
34.0,1042.0,972.0,0.48,169.0,124.0,0.903581,3.6470589999999996,159.0,4370.0,209.0,34.0,34.0,0.0
14.0,59.0,59.0,0.076923,14.0,14.0,0.923077,1.0,426.0,5272.0,1009.0,15.0,15.0,0.0
8.0,85.0,21.0,0.0,58.0,10.0,0.0,1.25,20.0,453.0,35.0,8.0,8.0,0.0
2.0,44.0,44.0,0.0,2.0,3.0,0.0,1.5,50.0,1207.0,69.0,2.0,0.0,0.0
8.0,269.0,269.0,1.0,9.0,24.0,0.857143,3.0,8.0,269.0,8.0,6.0,5.0,0.0
1.0,34.0,34.0,1.0,2.0,6.0,0.0,6.0,34.0,713.0,36.0,2.0,2.0,0.0
10.0,48.0,48.0,0.2,14.0,10.0,0.833333,1.0,34.0,463.0,97.0,11.0,11.0,0.0
65.0,1600.0,1489.0,0.260652,166.0,235.0,0.9263389999999999,3.615385,153.0,3146.0,195.0,10.0,14.0,1.0
1.0,16.0,16.0,1.0,1.0,1.0,0.0,1.0,139.0,2723.0,147.0,1.0,1.0,0.0
29.0,541.0,506.0,0.261905,93.0,89.0,0.909226,3.068966,1342.0,24153.0,1681.0,29.0,29.0,1.0
7.0,239.0,239.0,0.0,14.0,27.0,1.0,3.857143,165.0,3052.0,176.0,5.0,5.0,0.0
14.0,250.0,190.0,0.533333,17.0,17.0,0.868132,1.214286,263.0,5748.0,334.0,14.0,14.0,0.0
7.0,41.0,11.0,0.0,11.0,7.0,1.0,1.0,115.0,1249.0,179.0,7.0,7.0,0.0
9.0,131.0,93.0,0.0,12.0,12.0,1.0,1.333333,34.0,707.0,39.0,9.0,9.0,0.0
11.0,127.0,77.0,0.0,11.0,11.0,1.0,1.0,888.0,26974.0,1159.0,11.0,11.0,1.0
11.0,117.0,47.0,0.11111099999999999,11.0,11.0,0.9,1.0,75.0,5472.0,224.0,11.0,11.0,0.0
117.0,2711.0,2424.0,0.409842,208.0,334.0,0.968032,2.854701,249.0,5150.0,285.0,117.0,117.0,1.0
27.0,1032.0,1014.0,0.490476,162.0,153.0,0.954094,5.6666669999999995,961.0,27590.0,1151.0,20.0,19.0,0.0
2.0,19.0,19.0,1.0,2.0,3.0,0.5,1.5,171.0,1752.0,182.0,3.0,3.0,0.0
8.0,47.0,47.0,0.14285699999999998,8.0,8.0,0.857143,1.0,26.0,817.0,116.0,9.0,9.0,1.0
7.0,34.0,34.0,1.0,57.0,7.0,1.0,1.0,72.0,701.0,72.0,7.0,7.0,0.0
7.0,272.0,96.0,0.6,21.0,25.0,0.8888889999999999,3.571429,214.0,2913.0,322.0,7.0,7.0,1.0
6.0,26.0,26.0,0.2,6.0,6.0,0.8,1.0,35.0,1379.0,52.0,6.0,6.0,1.0
14.0,68.0,68.0,0.076923,14.0,14.0,0.923077,1.0,47.0,1185.0,109.0,15.0,15.0,1.0
47.0,1342.0,1264.0,0.49359,77.0,227.0,0.949275,4.8297870000000005,277.0,7963.0,322.0,41.0,41.0,0.0
22.0,603.0,603.0,0.333333,69.0,114.0,0.9642860000000001,5.181818,41.0,928.0,41.0,22.0,22.0,1.0
1.0,38.0,38.0,1.0,4.0,1.0,0.0,1.0,24.0,527.0,26.0,1.0,1.0,0.0
86.0,4973.0,4973.0,0.005445,755.0,695.0,0.968627,8.081395,2196.0,69768.0,2620.0,86.0,84.0,1.0
2.0,47.0,30.0,1.0,9.0,3.0,1.0,1.5,112.0,2820.0,121.0,3.0,3.0,0.0
1.0,110.0,110.0,1.0,1.0,1.0,0.0,1.0,2.0,340.0,2.0,1.0,1.0,0.0
5.0,44.0,8.0,0.333333,5.0,5.0,0.75,1.0,129.0,2768.0,165.0,5.0,5.0,0.0
4.0,95.0,63.0,0.333333,4.0,4.0,1.0,1.0,399.0,14229.0,466.0,5.0,5.0,0.0
41.0,380.0,380.0,0.029268000000000002,41.0,42.0,0.9725,1.02439,190.0,4816.0,331.0,42.0,42.0,1.0
5.0,70.0,30.0,0.0,5.0,5.0,1.0,1.0,3633.0,85061.0,4912.0,5.0,5.0,0.0
2.0,24.0,24.0,1.0,3.0,4.0,0.0,2.0,471.0,3219.0,549.0,2.0,2.0,0.0
3.0,24.0,24.0,1.0,52.0,4.0,1.0,1.333333,72.0,701.0,72.0,3.0,3.0,0.0
31.0,1399.0,1357.0,0.278325,32.0,332.0,0.92619,10.709677000000001,462.0,12436.0,596.0,31.0,30.0,1.0
10.0,109.0,109.0,0.11111099999999999,10.0,10.0,0.8888889999999999,1.0,32.0,1457.0,56.0,11.0,11.0,0.0
6.0,107.0,55.0,0.0,6.0,7.0,1.0,1.166667,1378.0,36313.0,1878.0,6.0,6.0,1.0
1.0,42.0,42.0,1.0,42.0,1.0,0.0,1.0,71.0,1801.0,106.0,1.0,1.0,0.0
2.0,18.0,18.0,1.0,48.0,4.0,0.5,2.0,72.0,701.0,72.0,2.0,2.0,0.0
26.0,1184.0,953.0,0.286765,44.0,136.0,0.941176,5.2307690000000004,46.0,2496.0,76.0,26.0,26.0,0.0
20.0,1078.0,852.0,0.48484799999999995,52.0,211.0,0.908587,10.55,256.0,9229.0,318.0,20.0,20.0,0.0
